ID,Activity ID,Activity Name,Project ID,Project Name,Activity type,Parent WBS ID,Resources,Resource IDs,Primary Resource,Schedule % Complete,Activity Status,Planned Start,Actual Start,Planned Finish,Actual Finish,Predecessor Details,Predecessors,Successor Details,Successors,Project Week Planned Start,Project Week Actual Start,Project Week Planned Finish,Project Week Actual Finish,Project Month Planned Start,Project Month Actual Start,Project Month Planned Finish,Project Month Actual Finish,Activity nth Percentile Rank by Start Date,Total Float,Full Path,In Degree Original,Out Degree Original,Betweeness Centrality Original,Forward Reach Original,Reverse Reach Original,Duration Original,Critical Path Index Original,Page Rank Original,In Degree Normalized,Out Degree Normalized,Betweeness Centrality Normalized,Forward Reach Normalized,Reverse Reach Normalized,Duration Normalized,Critical Path Index Normalized,Page Rank Normalized
1.1.1-243,SI20UMY6M11,"PLACING AND ALIGNMENT OF MODULE - UMY00G12/43",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,13/05/2022,,14/05/2022,,"SI20UMY4M40 FS,SI20BZP7-20 FS,SI20UMY5-45 FS,SI20UMY6M12 FS","SI20UMY4M40,SI20BZP7-20,SI20UMY5-45,SI20UMY6M12","SI20USX5-10 FS,SI20UMY6M71 FS,SI20ULY6M15 FF,SI20ULY6M15 SS,SI20BZK7-187 FS,SI20MAA7A15 FS,SI20MAG7A15 FS,SI20MAJ7A15 FS,SI20MAL7A15 FS,SI20MAN7H15 FS,SI20MAV7H15 FS,SI20MAW7H15 FS,SI20MAX7H15 FS,SI20MB-7H15 FS,SI20MB-7J15 FS,SI20MBQ7H15 FS,SI20LBA7H15 FS,SI20LBA7H16 FS,SI20LBA7J15 FS,SI20LBA7J16 FS,SI20LBB7J15 FS,SI20LBB7J17 FS,SI20LBG7A17 FS,SI20LBG7A15 FS,SI20LAB7H15 FS,SI20LCA7A15 FS,SI20LCL7A15 FS,SI20LCW7H15 FS,SI20LDK7H16 FS,SI20EK-7H15 FS,SI20EK-7I15 FS,SI20PAB7A15 FS,SI20PAH7H15 FS,SI20PAR7A16 FS,SI20PCB7H15 FS,SI20PGB7H15 FS,SI20GHC7H15 FS,SI20GHC7H17 FS,SI20GHD7H15 FS,SI20QFB7H15 FS,SI20QU-7H15 FS,SI20BZK7E26 FS,SI20UMY6M72 FS,SI20UMY6M10 FS","SI20USX5-10,SI20UMY6M71,SI20ULY6M15,SI20ULY6M15,SI20BZK7-187,SI20MAA7A15,SI20MAG7A15,SI20MAJ7A15,SI20MAL7A15,SI20MAN7H15,SI20MAV7H15,SI20MAW7H15,SI20MAX7H15,SI20MB-7H15,SI20MB-7J15,SI20MBQ7H15,SI20LBA7H15,SI20LBA7H16,SI20LBA7J15,SI20LBA7J16,SI20LBB7J15,SI20LBB7J17,SI20LBG7A17,SI20LBG7A15,SI20LAB7H15,SI20LCA7A15,SI20LCL7A15,SI20LCW7H15,SI20LDK7H16,SI20EK-7H15,SI20EK-7I15,SI20PAB7A15,SI20PAH7H15,SI20PAR7A16,SI20PCB7H15,SI20PGB7H15,SI20GHC7H15,SI20GHC7H17,SI20GHD7H15,SI20QFB7H15,SI20QU-7H15,SI20BZK7E26,SI20UMY6M72,SI20UMY6M10",92,,93,,21,,21,,64,168,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-244,SI20UMY6M08,"PRE-ASSEMBLY RACK TOWER UMY00YE (2 Towers)",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,31/03/2022,,04/04/2022,,"SI20UMY4M41 FS","SI20UMY4M41","SI20UMY6M18 FS,SI20UMY6M76 FF,SI20UMY6M76 SS,SI20UMY6M05 FS,SI20UMY6M05 FF","SI20UMY6M18,SI20UMY6M76,SI20UMY6M76,SI20UMY6M05,SI20UMY6M05",86,,87,,20,,20,,54,264,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-245,SI20UMY6M15,"ERECTION RACK TOWER ULY (2 Towers)",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,01/05/2022,,06/05/2022,,"SI20UMY6M06 FS,SI20UMY5-45 FS,SI20EK-6-41 SS,SI20UMY6M17 FS","SI20UMY6M06,SI20UMY5-45,SI20EK-6-41,SI20UMY6M17","SI20UMC6M16 FS,SI20ULY6M15 FF,SI20UMY6M76 FF,SI20UMY6M76 SS,SI20UMY6M12 FS,SI20UHA6-10 FS","SI20UMC6M16,SI20ULY6M15,SI20UMY6M76,SI20UMY6M76,SI20UMY6M12,SI20UHA6-10",91,,91,,21,,21,,60,200,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-246,SI20UMY6M17,"ERECTION RACK TOWER UMY00YK (2 Towers)",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,23/04/2022,,28/04/2022,,"SI20UMY5-45 FS,SI20UMY6M07 FS,SI20UMY6M16 FS,SI20EK-6-41 SS","SI20UMY5-45,SI20UMY6M07,SI20UMY6M16,SI20EK-6-41","SI20UMC6M16 FS,SI20ULY6M15 FF,SI20ULY6M15 SS,SI20UMY6M76 FF,SI20UMY6M76 SS,SI20UMY6M15 FS,SI20UHA6-10 FS","SI20UMC6M16,SI20ULY6M15,SI20ULY6M15,SI20UMY6M76,SI20UMY6M76,SI20UMY6M15,SI20UHA6-10",90,,90,,21,,21,,59,216,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-247,SI20ULY4M40,"(OTD-OS) ON SITE MODULE 20ULY00Y",5121,"HK1003-Rev.0E-3",TT_FinMile,"57050",-,-,-,0,TK_NotStart,06/04/2022,,06/04/2022,,"SI20ULY4M25 FS,SI20---4M25 FS","SI20ULY4M25,SI20---4M25","SI20BZP7-15 FS","SI20BZP7-15",87,,87,,20,,20,,56,248,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-248,SI20ULY4M25,"TRANSPORT MODULE 20ULY00Y",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,03/03/2022,,06/04/2022,,"SI20ULY3M80 FS","SI20ULY3M80","SI20ULY4M40 FS","SI20ULY4M40",82,,87,,19,,20,,51,248,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-249,SI20ULY7M16,"ELECTRICAL AND I&C ERECTION MODULE 20ULY00Y",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,28/05/2022,,03/06/2022,,"SI20UMY6M71 FS","SI20UMY6M71","SI20LAC8B10 FS,SI20BZK7D10# FF,SI20BZK7D11# SS","SI20LAC8B10,SI20BZK7D10#,SI20BZK7D11#",95,,95,,22,,22,,66,2632,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-250,SI20---3M28,"PROCUREMENT INSULATION AND TRACE HEATING",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,46,TK_Active,24/07/2021,24/07/2021,17/12/2021,,"SI-----2H85 SS","SI-----2H85","SI20---3B52 FS,SI20---3B45 FS,SI20---3B37 FS","SI20---3B52,SI20---3B45,SI20---3B37",51,51,71,,11,11,16,,22,392,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-251,SI20---3M20,"PROCUREMENT CABLE TRAYS, I&C, HVAC, FIFI",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,75,TK_Active,24/07/2021,24/07/2021,22/10/2021,,"SI-----2H85 FS","SI-----2H85","SI20---3B09 FF,SI20---3B06 FF,SI20---3B04 FS","SI20---3B09,SI20---3B06,SI20---3B04",51,51,63,,11,11,14,,22,464,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-252,SI-----2H85,"ORDER MTO MEDIUM LEAD ITEMS 3 (100%)",5121,"HK1003-Rev.0E-3",TT_Mile,"57050",-,-,-,100,TK_Complete,24/07/2021,24/07/2021,24/07/2021,24/07/2021,"SI20---2B85 FS","SI20---2B85","SI----P3A93 FS,SI20---3B33 FS,SI20---3M20 FS,SI20---3M28 SS,SI-----3H34 FS","SI----P3A93,SI20---3B33,SI20---3M20,SI20---3M28,SI-----3H34",51,51,51,51,11,11,11,11,23,,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-253,SI-----3H34,"PROCUREMENT MEDIUM LEAD ITEMS PART 3 (100%)",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,97,TK_Active,24/07/2021,24/07/2021,01/10/2021,,"SI-----2H85 FS","SI-----2H85","SI20---3B51 FS,SI20---3B44 FS,SI20-1P340 FF","SI20---3B51,SI20---3B44,SI20-1P340",51,51,60,,11,11,14,,23,256,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-254,SI20---3A27,"FABRICATION LONG LEAD SUPPORTS FOR SHIPMENT LOT 1 AND LOT 2",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,100,TK_Complete,01/05/2021,01/05/2021,03/09/2021,03/09/2021,"SI-----2F85 SS","SI-----2F85","SI20---3A80 FS","SI20---3A80",39,39,56,56,9,9,13,13,10,,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-255,SI20---4A25,"TRANSPORT LONG LEAD SUPPORTS FOR SHIPMENT LOT 1 AND LOT 2",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,53,TK_Active,04/09/2021,04/09/2021,22/10/2021,,"SI20---3A80 FS","SI20---3A80","SI20---3B45 FS,SI20---3B37 FS","SI20---3B45,SI20---3B37",57,57,63,,13,13,14,,28,840,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-256,SI20---3A80,"(RFS) READY FOR SHIPMENT LONG LEAD SUPPORTS FOR SHIPMENT LOT 1 AND LOT 2",5121,"HK1003-Rev.0E-3",TT_FinMile,"57050",-,-,-,100,TK_Complete,03/09/2021,03/09/2021,03/09/2021,03/09/2021,"SI20---3A27 FS","SI20---3A27","SI20---4A25 FS","SI20---4A25",56,56,56,56,13,13,13,13,28,,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-257,SI-----2F71,"PREPARATION ORDER MTO MEDIUM LEAD ITEMS (80%)",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,100,TK_Complete,15/01/2021,15/01/2021,30/04/2021,30/04/2021,"SI--3331-32 FS,SI20---2M55 FS,SI20---2M54 FS,SI20UMY2A67 SS,SI20UMY2A68 SS,SI-----1-05 FS","SI--3331-32,SI20---2M55,SI20---2M54,SI20UMY2A67,SI20UMY2A68,SI-----1-05","SI-----2F87 FS,SI-----2F85 FS","SI-----2F87,SI-----2F85",23,23,38,38,5,5,9,9,2,,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-258,SI20---3G26,"PROCUREMENT MEDIUM LEAD ITEMS 1 (80%)",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,100,TK_Complete,01/05/2021,01/05/2021,07/09/2021,07/09/2021,"SI-----2F87 FS,SI-----2F85 FS","SI-----2F87,SI-----2F85","SI20---3B51 FS,SI20---3B44 FS,SI20-1P340 FS","SI20---3B51,SI20---3B44,SI20-1P340",39,39,57,57,9,9,13,13,10,,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-259,SI-----2F85,"ORDER MTO MEDIUM LEAD ITEMS 1 (80%)",5121,"HK1003-Rev.0E-3",TT_Mile,"57050",-,-,-,100,TK_Complete,01/05/2021,01/05/2021,01/05/2021,01/05/2021,"SI-----2F71 FS,SI-----2E89 FS","SI-----2F71,SI-----2E89","SI20---3G25 FS,SI20---3A27 SS,SI20---2B85 SS,SI20---3G26 FS,SI20---2B85 FS","SI20---3G25,SI20---3A27,SI20---2B85,SI20---3G26,SI20---2B85",39,39,39,39,9,9,9,9,10,,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-260,SI20---3G25,"PROCUREMENT STEEL PROFILES (75%)",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,100,TK_Complete,01/05/2021,01/05/2021,30/07/2021,30/07/2021,"SI-----2F85 FS","SI-----2F85","SI20---3G71& FS,SI20---3G78 SS,SI20---3G76 SS,SI20---3G74 SS,SI20---3G72 SS","SI20---3G71&,SI20---3G78,SI20---3G76,SI20---3G74,SI20---3G72",39,39,51,51,9,9,12,12,10,,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-261,SI----P3I33,"PROCUREMENT CONTROL VALVES",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,94,TK_Active,08/04/2021,08/04/2021,10/10/2021,,"SI-----2E89 SS","SI-----2E89","SI20---3B09 FF,SI20---3B06 FS,SI20---3B04 FS,SI----P3I32 SS,SI----P3I31 SS","SI20---3B09,SI20---3B06,SI20---3B04,SI----P3I32,SI----P3I31",35,35,62,,8,8,14,,7,560,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-262,SI20PAB4-50,"(RFS) READY FOR SHIPMENT PIPING SYSTEM (OUTSIDE) 20PAB (FIRST DELIVERY)",5121,"HK1003-Rev.0E-3",TT_FinMile,"57050",-,-,-,100,TK_Complete,27/05/2021,27/05/2021,27/05/2021,27/05/2021,"SI20PAB3-30 FS","SI20PAB3-30","SI20PAB4-55 FS","SI20PAB4-55",42,42,42,42,9,9,9,9,14,,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-263,SI20UPY6M11,"CONNECTION PAB MODULE PIPING TO PAB CIVIL PIPING",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,27/08/2022,,07/10/2022,,"SI20UPY6M10 FS,SI20UMC5E72 FF,SI20UMC5E68 FF","SI20UPY6M10,SI20UMC5E72,SI20UMC5E68","SI20PAB8-25 FS,SI20PAD8-56 FS,SI20PAD8-45 FS","SI20PAB8-25,SI20PAD8-56,SI20PAD8-45",108,,113,,25,,26,,79,1568,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-264,SI20UEY4-130,"(OTD-OS) ON SITE MODULE 20UEY01/02Y",5121,"HK1003-Rev.0E-3",TT_FinMile,"57050",-,-,-,0,TK_NotStart,06/06/2022,,06/06/2022,,"SI20UEY4-125 FS,SI20---4M27 FS","SI20UEY4-125,SI20---4M27","SI20UEY6-105 FS,SI20UEY6-110 FS,SI20UEY6-100 FS,SI20UEY6-105 FF,SI20UEY6-100 FF,SI20UEY6-110 FF,SI20UEY6-90 FS,SI20UEY6-85 FS","SI20UEY6-105,SI20UEY6-110,SI20UEY6-100,SI20UEY6-105,SI20UEY6-100,SI20UEY6-110,SI20UEY6-90,SI20UEY6-85",96,,96,,22,,22,,68,1344,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-265,SI20UEY6-60,"ERECTION RACK TOWER T4 - 20UEY01",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,16/06/2022,,20/06/2022,,"SI20UEY6-10 FS,SI20MBR6-15 FS,SI20UEY5-100 FS,SI20UEY5-108 FS,SI20EK-6-41 SS","SI20UEY6-10,SI20MBR6-15,SI20UEY5-100,SI20UEY5-108,SI20EK-6-41","SI20UEY6-105 FS,SI20UEY6-110 FS,SI20UEY6-116 FF,SI20UEY6-116 SS","SI20UEY6-105,SI20UEY6-110,SI20UEY6-116,SI20UEY6-116",97,,98,,22,,22,,69,1232,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-266,SI20UEY6-40,"PRE-ASSEMBLY RACK TOWER T2 - 20UEY01",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,24/05/2022,,28/05/2022,,"SI20UEY4-131 FS,SI20UEY6-5 FS","SI20UEY4-131,SI20UEY6-5","SI20UEY6-80 FS,SI20UEY6-116 FF,SI20UEY6-116 SS,SI20UEY6-30 FS","SI20UEY6-80,SI20UEY6-116,SI20UEY6-116,SI20UEY6-30",94,,95,,22,,22,,66,1232,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-267,SI20UEY6-30,"PRE-ASSEMBLY RACK TOWER T3 - 20UEY01",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,29/05/2022,,02/06/2022,,"SI20UEY4-131 FS,SI20UEY6-40 FS","SI20UEY4-131,SI20UEY6-40","SI20UEY6-65 FS,SI20UEY6-116 FF,SI20UEY6-116 SS,SI20UEY6-10 FS","SI20UEY6-65,SI20UEY6-116,SI20UEY6-116,SI20UEY6-10",95,,95,,22,,22,,67,1232,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-268,SI20UEY6-10,"PRE-ASSEMBLY RACK TOWER T4 - 20UEY01",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,11/06/2022,,15/06/2022,,"SI20UEY4-131 FS,SI20UEY6-30 FS","SI20UEY4-131,SI20UEY6-30","SI20UEY6-60 FS,SI20UEY6-116 FF,SI20UEY6-116 SS","SI20UEY6-60,SI20UEY6-116,SI20UEY6-116",97,,97,,22,,22,,69,1232,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-269,SI20UEY6-100,"PLACING AND ALIGNMENT OF MODULE- 20UEY01 UNIT 1 (ACROSS ROAD 20UZA01)",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,30/06/2022,,01/07/2022,,"SI20UEY6-80 FS,SI20UEY4-130 FS,SI20UEY6-15 FS,SI20UEY4-130 FF,SI20BZP7-75 FS,SI20UEY6-50 FS,SI20UEY6-65 FS","SI20UEY6-80,SI20UEY4-130,SI20UEY6-15,SI20UEY4-130,SI20BZP7-75,SI20UEY6-50,SI20UEY6-65","SI20UEY6-110 FS,SI20UEY6-115 FS,SI20BZP7D18 FS","SI20UEY6-110,SI20UEY6-115,SI20BZP7D18",99,,99,,23,,23,,72,1160,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-270,SI20UEY6-110,"PLACING AND ALIGNMENT OF MODULE- 20UEY01 UNIT 3 (20UMX - 20UMY)",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,02/07/2022,,03/07/2022,,"SI20UEY4-130 FS,SI20UEY6-100 FS,SI20UEY6-105 FS,SI20UEY6-60 FS,SI20UEY4-130 FF,SI20UEY6-105 FF","SI20UEY4-130,SI20UEY6-100,SI20UEY6-105,SI20UEY6-60,SI20UEY4-130,SI20UEY6-105","SI20UEY6-115 FS,SI20BZP7D18 FS,SI20UEY6-85 FS","SI20UEY6-115,SI20BZP7D18,SI20UEY6-85",100,,100,,23,,23,,72,1160,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-271,SI20UEY6-105,"PLACING AND ALIGNMENT OF MODULE- 20UEY01 UNIT 2 (ACROSS DIFFUSER)",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,21/06/2022,,22/06/2022,,"SI20UEY6-60 FS,SI20UEY4-130 FS,SI20UEY6-65 FS,SI20UEY6-80 FS,SI20UEY4-130 FF,SI20BZP7-75 FS,SI20BZP7-75 FF","SI20UEY6-60,SI20UEY4-130,SI20UEY6-65,SI20UEY6-80,SI20UEY4-130,SI20BZP7-75,SI20BZP7-75","SI20UEY6-110 FS,SI20UEY6-115 FS,SI20UEY6-110 FF,SI20BZP7D18 FS","SI20UEY6-110,SI20UEY6-115,SI20UEY6-110,SI20BZP7D18",98,,98,,22,,23,,70,1232,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-272,SI20UEY6-80,"ERECTION RACK TOWER T2 - 20UEY01 (South of 20UMX)",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,29/05/2022,,02/06/2022,,"SI20UEY6-40 FS,SI20HA-6C22 FS,SI20HA-6D17 FS,SI20MBR6-15 FF,SI20UEY5-100 FS,SI20UEY6-15 FS,SI20UEY5-108 FS,SI20EK-6-41 SS","SI20UEY6-40,SI20HA-6C22,SI20HA-6D17,SI20MBR6-15,SI20UEY5-100,SI20UEY6-15,SI20UEY5-108,SI20EK-6-41","SI20UEY6-100 FS,SI20UEY6-105 FS,SI20UEY6-65 FS,SI20UEY6-116 FF,SI20UEY6-116 SS","SI20UEY6-100,SI20UEY6-105,SI20UEY6-65,SI20UEY6-116,SI20UEY6-116",95,,95,,22,,22,,67,1336,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-273,SI20UEY6-65,"ERECTION RACK TOWER T3 - 20UEY01 (North of 20UMX)",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,03/06/2022,,07/06/2022,,"SI20UEY6-30 FS,SI20MBR6-15 FS,SI20MBR6-15 FF,SI20UEY5-100 FS,SI20UEY6-80 FS,SI20UEY5-108 FS,SI20EK-6-41 SS","SI20UEY6-30,SI20MBR6-15,SI20MBR6-15,SI20UEY5-100,SI20UEY6-80,SI20UEY5-108,SI20EK-6-41","SI20UEY6-105 FS,SI20UEY6-100 FS,SI20UEY6-116 FF,SI20UEY6-116 SS","SI20UEY6-105,SI20UEY6-100,SI20UEY6-116,SI20UEY6-116",95,,96,,22,,22,,68,1336,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-274,SI-----2E90,"PRECONDITION FOR ORDERING OF PREFAB MODULES FULLFILLED",5121,"HK1003-Rev.0E-3",TT_Mile,"57050",-,-,-,100,TK_Complete,05/02/2021,05/02/2021,05/02/2021,05/02/2021,"SI-----2E92 FS","SI-----2E92","SI-----2E89 FS","SI-----2E89",26,26,26,26,6,6,6,6,4,,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-275,SI-----2E89,"PREPARATION RFQ / QUOTATION / ORDERING PREFAB. MODULES",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,100,TK_Complete,05/02/2021,05/02/2021,30/04/2021,30/04/2021,"SI-----2E90 FS","SI-----2E90","SI-----2E91 FS,SI-----2E86 SS,SI-----2E88 FS,SI-----2F85 FS,SI-----2E85 FS,SI-----2E94 SS,SI----P3I33 SS","SI-----2E91,SI-----2E86,SI-----2E88,SI-----2F85,SI-----2E85,SI-----2E94,SI----P3I33",26,26,38,38,6,6,9,9,4,,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-276,SI-----2E91,"CONTRACT INTO FORCE PREFAB. MODULES",5121,"HK1003-Rev.0E-3",TT_Mile,"57050",-,-,-,100,TK_Complete,01/05/2021,01/05/2021,01/05/2021,01/05/2021,"SI-----2E89 FS","SI-----2E89","SI20UMY2-85 FS,SI20-1P341 FS,SI20LAC2-10 FS,SI20UEY2-10 FS,SI20---3M80 FS,SI20LBG2C85 FS,SI--LDK2B85 FS","SI20UMY2-85,SI20-1P341,SI20LAC2-10,SI20UEY2-10,SI20---3M80,SI20LBG2C85,SI--LDK2B85",39,39,39,39,9,9,9,9,10,,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-277,SI20UMY2-85,"DETAIL DESIGN / DELTA ENGINEERING MODULAR PIPE RACK 20UMY00Y",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,100,TK_Complete,20/04/2021,20/04/2021,31/05/2021,31/05/2021,"SI-----2E91 FS","SI-----2E91","SI--2M-11 FS","SI--2M-11",37,37,43,43,8,8,10,10,9,,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-278,SI20---3B91,"MODULE ASSEMBLY (WITH PIPES)",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,0,TK_NotStart,06/01/2022,,06/03/2022,,"SI20-1P341 FS,SI20---3M87 FS,SI20---3M88 FS","SI20-1P341,SI20---3M87,SI20---3M88","SI20UMY3M70 FS","SI20UMY3M70",74,,83,,17,,19,,44,216,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-279,SI20-1P341,"MANUFACTURING / TRANSPORT PIPES FOR MODULE 20UMY00Y",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,57,TK_Active,24/05/2021,24/05/2021,05/01/2022,,"SI-----2E91 FS","SI-----2E91","SI20---3B91 FS","SI20---3B91",42,42,74,,9,9,17,,13,216,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
1.1.1-280,SI20---3M87,"PREPARE SHOP DRAWINGS / MANUFACTURING MODULE STEELWORKS 20UMY00Y",5121,"HK1003-Rev.0E-3",TT_Task,"57050",-,-,-,50,TK_Active,02/09/2021,02/09/2021,27/10/2021,,"SI--2M-11 FS","SI--2M-11","SI20---3B91 FS,SI20---3M88 FS","SI20---3B91,SI20---3M88",56,56,64,,13,13,15,,28,216,"HK1003 -Blackpoint D2 - Rev.0E DD30092021;Modules_from_ZIN107;Modules_from_ZIN107",,,,,,,,,,,,,,,,
